age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
29,2,243660,10,4,7,1,4,1,0,0,45,39
26,2,102476,13,2,12,0,4,1,0,0,40,39
56,1,238405,9,6,0,1,4,0,0,0,40,39
29,2,187479,10,2,2,0,4,1,0,0,50,39
40,2,168294,9,2,2,0,4,1,0,0,40,39
52,6,129893,9,2,14,0,2,1,0,1579,30,39
55,2,172642,9,2,13,0,4,1,0,0,40,39
19,2,208066,10,4,11,3,4,0,0,0,20,39
39,2,247558,10,4,11,1,4,1,0,0,41,39
36,2,99233,10,2,9,0,4,1,0,1887,40,39
46,2,430278,14,4,9,1,4,1,0,0,40,39
33,5,204374,14,4,9,3,4,1,0,0,38,31
30,2,136832,5,4,5,3,4,1,0,0,40,39
54,0,151135,13,2,3,0,4,1,0,0,40,39
17,2,95875,5,4,5,3,4,1,0,0,12,39
39,2,360494,9,4,13,1,4,1,0,0,40,39
21,6,187581,10,4,14,3,4,0,0,0,40,39
53,2,98659,5,2,2,0,4,1,0,0,44,39
45,2,252242,16,0,11,1,4,1,99999,0,55,39
24,2,411238,10,2,0,5,2,0,0,0,40,39
47,4,199083,14,0,13,1,4,1,0,2258,50,39
38,2,222573,9,5,6,4,4,0,0,0,40,39
44,2,245317,9,2,0,0,4,1,0,0,40,39
45,2,216414,13,2,0,0,4,1,7688,0,50,39
32,2,236396,9,2,5,0,4,1,0,0,40,39
24,2,311826,10,4,11,4,4,0,0,0,18,39
38,2,172538,9,2,11,0,4,1,0,0,55,39
38,2,43712,9,2,0,0,4,1,0,0,55,39
33,2,272669,12,4,0,4,1,1,0,0,30,17
50,2,137299,12,0,2,4,4,1,0,0,40,39
40,2,171305,13,2,0,0,2,1,0,0,60,39
33,1,190027,9,0,7,3,2,0,0,0,40,39
20,2,376416,9,4,11,3,4,1,0,0,40,39
17,1,236831,8,4,0,3,2,0,0,0,15,39
27,2,170148,13,4,12,3,4,0,0,0,28,39
66,2,366425,9,2,7,0,4,1,0,0,40,39
53,2,95864,16,2,9,0,4,1,15024,0,50,9
71,2,37435,13,0,0,1,4,0,0,0,3,39
39,4,151835,6,2,2,0,4,1,0,0,40,39
36,2,149419,10,0,0,1,4,1,0,0,55,39
20,6,224238,10,4,14,3,4,1,0,0,6,39
56,2,359972,14,2,3,0,4,1,0,0,60,9
43,2,198282,9,2,2,0,4,1,0,0,40,39
46,3,211020,13,2,3,0,4,1,15024,0,60,11
42,2,104196,9,4,5,2,4,1,0,0,40,39
56,2,133819,9,0,9,1,4,0,0,0,40,39
31,2,328734,9,4,0,4,4,0,0,2238,40,39
34,4,41210,9,2,4,0,4,1,0,0,60,39
38,2,225399,9,2,13,0,4,1,0,0,40,39
32,6,13862,9,4,14,1,0,0,0,0,38,39
32,1,43959,13,2,9,0,4,1,0,0,40,39
44,2,83827,9,0,3,1,4,0,0,0,50,39
24,2,157332,11,0,12,1,4,0,0,0,40,39
48,2,163706,13,2,3,0,4,1,15024,0,70,39
43,2,211517,10,4,0,1,4,1,0,1669,45,39
69,6,92852,9,2,14,0,4,1,0,0,5,39
39,4,192626,9,5,4,1,4,1,0,0,50,39
55,2,115439,10,2,9,0,4,1,0,0,40,39
27,2,98769,11,4,2,4,4,1,0,0,40,39
29,2,66473,10,4,4,4,4,1,0,0,50,39
41,4,138077,14,2,3,5,4,0,0,0,10,39
30,1,339388,10,2,12,0,4,1,0,0,72,39
28,2,195520,11,4,0,2,4,1,0,0,40,21
68,2,204680,9,2,3,0,4,1,0,0,37,39
55,2,184948,9,2,3,0,4,1,0,0,40,39
37,2,356231,6,2,6,0,2,1,0,2129,65,39
55,2,204334,15,2,3,0,4,1,0,1977,55,9
60,3,96660,9,2,0,5,4,0,0,0,8,39
44,2,184871,14,2,9,0,4,1,0,0,40,39
45,2,298950,9,2,6,0,4,1,0,0,40,39
37,2,238802,9,0,12,1,4,1,0,0,40,39
58,6,242670,10,2,14,5,4,0,0,0,20,39
47,2,183186,13,2,3,0,4,1,0,0,60,39
18,2,34125,7,4,7,3,4,0,0,0,10,39
23,2,158996,10,2,5,0,4,1,0,0,38,39
35,1,203883,10,0,12,4,4,0,0,0,40,39
61,3,248160,6,2,3,0,4,1,7688,0,40,39
54,2,548361,10,2,11,0,4,1,0,0,98,39
21,2,203914,9,2,0,5,4,0,0,0,19,39
53,5,91121,14,4,0,1,4,0,0,0,40,39
46,4,139397,6,5,3,4,4,0,0,0,15,7
56,2,208640,14,2,3,0,4,1,0,0,40,39
46,2,183013,13,0,2,1,4,1,0,0,50,39
36,2,161141,9,2,6,0,4,1,0,0,40,39
54,2,343333,13,6,0,1,4,0,0,0,80,39
35,5,210866,9,2,7,0,4,1,0,0,40,39
26,2,359854,13,4,8,2,4,0,0,0,35,26
49,3,235646,9,4,2,1,4,1,0,0,47,39
60,4,157588,9,0,0,4,4,0,0,0,99,39
55,2,200734,9,5,7,4,2,0,0,0,40,0
21,2,212213,12,4,0,1,2,0,0,0,40,39
38,2,248941,10,2,12,0,4,1,0,0,40,39
41,1,291831,14,2,9,0,4,1,0,0,35,39
43,5,114191,10,2,10,0,1,1,0,0,40,39
54,3,151580,13,2,12,0,4,1,0,0,40,39
46,2,331498,16,4,7,3,4,1,0,0,40,0
20,2,139989,10,4,0,3,2,1,0,0,40,39
35,2,187167,10,0,0,1,4,0,0,0,50,39
24,2,299528,10,4,11,1,1,0,0,0,50,36
36,2,306361,9,4,7,4,2,1,0,0,40,39
23,2,85139,9,4,0,1,4,0,0,0,40,39
37,2,48779,9,4,3,1,4,1,0,0,50,39
71,3,146365,10,6,3,1,4,0,0,0,24,39
51,2,39264,10,2,3,5,4,0,0,0,40,39
30,2,117028,9,4,3,1,4,1,0,0,50,39
40,2,266631,9,2,2,0,2,1,0,0,40,14
26,2,152263,9,4,0,3,4,0,0,0,45,39
49,2,387074,10,2,11,0,4,1,0,0,40,39
30,2,245211,9,2,6,0,4,1,0,2002,43,39
48,2,136455,10,0,11,1,4,0,0,0,16,39
53,5,153486,13,2,12,0,4,1,0,0,40,39
31,2,105479,13,2,11,0,4,1,0,0,50,39
40,2,409902,9,4,6,3,2,0,0,0,40,39
21,6,133515,12,4,14,3,4,0,594,0,40,39
38,2,89202,9,0,2,1,4,1,0,0,40,39
37,6,185692,6,2,14,0,4,1,0,0,84,39
34,2,157024,6,4,7,4,2,0,0,0,20,39
53,2,230936,13,2,11,0,4,1,0,0,40,39
21,2,57298,10,4,11,3,4,0,0,0,35,39
26,2,82488,14,4,9,3,1,0,0,0,40,30
29,2,606111,13,0,3,1,4,0,0,0,40,39
44,2,235182,10,2,2,0,4,1,0,0,50,39
22,2,150336,10,0,12,2,4,0,0,0,40,39
43,0,145175,13,2,0,0,4,1,0,0,42,39
39,2,186719,10,5,2,4,4,0,0,0,25,39
38,1,325538,9,0,2,1,4,1,0,0,40,39
67,2,192995,9,6,3,1,4,0,0,0,35,39
31,2,103596,9,2,13,0,4,1,0,0,65,39
30,2,207172,7,4,10,1,4,0,0,0,35,39
53,4,237729,9,2,9,5,4,0,3411,0,65,39
44,2,121718,13,2,3,0,4,1,15024,0,48,39
22,2,100235,9,4,5,3,4,1,0,0,40,39
31,2,161153,9,2,6,0,4,1,0,0,45,39
44,2,303619,7,0,2,1,4,1,0,0,40,39
21,2,293726,9,4,11,1,4,1,0,0,60,39
31,2,190772,13,4,3,3,4,0,0,1590,35,0
35,1,91124,13,4,3,1,4,1,0,0,40,39
30,2,318912,13,4,7,3,2,1,0,0,55,39
48,2,355978,9,2,12,0,4,1,0,0,40,39
68,6,81468,9,6,14,4,4,0,0,0,16,39
64,2,183672,11,2,0,0,4,1,0,0,50,39
49,2,140826,14,2,3,0,1,1,99999,0,50,0
44,2,146659,16,2,9,0,4,1,0,0,50,39
18,2,294720,7,4,7,3,4,1,0,0,12,39
34,2,284629,9,2,6,0,4,1,0,0,40,39
29,1,128091,9,4,13,4,4,0,0,0,40,39
23,2,153643,9,4,6,2,2,1,0,0,40,39
36,3,173968,10,2,3,0,4,1,0,0,40,39
29,6,168479,13,4,14,1,4,1,0,0,40,39
34,2,303177,6,2,13,0,4,1,0,0,45,26
27,4,189030,13,4,11,1,4,1,0,0,40,39
57,1,261584,10,5,7,1,2,0,0,0,40,39
24,2,131230,9,4,0,1,4,1,0,0,40,39
54,2,138852,10,2,0,0,4,1,0,0,60,39
18,2,137532,10,4,11,3,4,0,0,0,20,39
25,2,67222,10,4,6,1,1,1,0,0,40,30
28,2,278736,10,2,6,0,4,1,0,0,40,26
54,2,283725,14,0,11,1,4,0,0,0,40,39
21,2,131404,9,4,7,2,4,1,0,0,25,39
43,0,47902,9,2,0,0,4,1,3908,0,40,39
38,2,272017,9,4,6,1,4,1,0,0,40,39
46,2,224559,9,2,2,0,2,1,0,0,35,39
65,2,138247,10,6,11,1,4,0,0,0,22,39
39,2,365465,9,2,2,0,4,1,0,0,40,39
60,4,69887,10,2,4,0,4,1,0,0,50,39
30,2,203488,13,4,11,1,4,1,0,0,60,39
39,2,57691,9,2,5,0,4,1,7298,0,40,39
35,2,193815,13,2,9,0,4,1,0,1977,48,39
31,4,37284,10,2,4,0,4,1,0,0,40,39
39,2,317434,9,4,3,3,4,1,0,0,40,39
33,2,198613,9,2,2,0,4,1,0,0,40,39
27,2,126060,15,4,9,2,4,0,0,0,40,39
31,2,187560,10,2,0,0,4,1,0,0,40,39
40,5,52498,12,0,0,4,4,0,0,0,40,39
58,0,256466,14,2,12,0,1,1,7688,0,40,3
37,1,215618,11,2,10,0,4,1,0,0,80,39
39,2,150057,6,5,6,3,4,1,0,0,40,39
30,2,213714,10,4,3,1,4,0,0,0,40,39
20,2,173095,10,4,11,3,4,0,0,0,4,39
36,6,143774,9,0,14,2,4,0,0,0,40,39
30,2,277488,9,2,2,0,4,1,0,0,60,39
39,2,240468,9,4,3,1,4,1,0,0,42,39
43,2,197609,10,0,7,1,4,0,0,0,30,39
25,2,72294,9,4,0,3,4,0,0,0,40,39
42,2,219155,11,2,2,0,4,1,0,0,45,39
38,2,130277,10,0,12,4,4,0,0,1726,40,39
67,2,100718,9,2,5,0,4,1,0,0,30,39
57,2,151474,9,0,5,2,4,0,0,0,40,39
21,2,209955,10,4,2,3,4,1,0,0,20,39
35,2,23892,9,2,3,5,4,0,0,0,40,39
40,2,206927,9,2,2,0,4,1,0,1887,40,39
35,2,60135,6,2,7,5,4,0,0,0,40,39
74,6,95630,5,2,14,0,4,1,0,0,10,39
36,4,127740,9,2,3,0,4,1,0,0,99,39
39,5,252662,16,4,9,1,4,1,0,2824,50,39
17,6,171080,8,4,14,3,4,1,0,0,40,39
47,6,118358,9,4,14,2,4,0,0,0,50,0
32,2,160594,13,4,11,1,4,1,0,1564,50,39
32,1,393376,13,4,10,1,4,0,0,0,48,39
51,0,321494,9,4,7,1,4,1,0,0,40,39
48,6,289517,10,4,14,1,4,1,0,0,35,39
38,2,331395,13,2,11,0,4,1,0,0,38,39
19,6,199609,10,4,14,3,4,0,0,0,20,39
52,2,178596,14,2,2,0,4,1,0,0,45,39
21,2,198996,10,4,6,3,4,0,0,0,30,39
33,2,222654,9,0,2,2,4,1,0,0,40,39
18,2,293510,8,4,5,2,4,1,0,0,20,39
32,4,176185,13,2,12,0,4,1,7298,0,40,24
28,2,370509,9,2,2,0,4,1,0,0,44,39
45,2,167381,9,0,11,4,4,0,0,0,32,39
21,2,300445,9,4,7,3,2,0,0,0,40,39
24,2,339602,10,4,0,1,4,0,0,0,40,39
53,2,329222,13,2,2,0,1,1,0,1740,40,25
28,2,30014,10,4,0,1,4,0,0,0,40,39
20,6,120820,10,4,14,3,4,0,0,0,30,39
23,2,33021,9,2,6,0,4,1,0,0,40,39
33,5,295662,13,4,0,4,4,0,0,0,40,39
45,2,183168,10,2,12,5,4,0,0,0,40,39
35,2,214738,9,2,2,0,4,1,0,0,48,39
20,2,196758,12,4,11,3,4,0,0,0,20,39
35,0,105527,9,0,3,4,4,0,0,0,40,39
50,2,221495,13,2,11,0,4,1,0,0,40,39
40,2,211938,6,4,13,1,4,1,0,0,40,39
50,2,209320,6,2,4,0,4,1,0,0,32,39
33,2,298785,5,0,2,1,4,1,0,0,50,39
37,2,459192,13,4,11,1,4,0,0,0,44,39
37,2,342642,10,2,2,0,4,1,0,0,40,39
25,4,46015,9,2,11,0,4,1,0,0,50,39
17,2,219199,6,4,7,3,2,1,0,0,15,39
49,4,285858,9,2,3,0,4,1,0,0,50,39
66,2,592029,9,6,11,1,2,0,0,0,24,39
24,2,132247,9,2,7,5,4,0,0,0,24,39
56,2,176613,13,0,9,1,1,0,0,0,40,30
68,2,174895,9,2,7,0,4,1,0,0,40,39
65,2,200408,9,0,0,1,4,0,0,0,40,39
67,2,219687,10,6,11,1,4,1,0,0,18,39
17,2,174466,7,4,7,3,4,1,0,0,18,39
27,2,339921,10,4,7,1,4,1,0,0,38,26
47,1,330080,7,3,2,1,2,1,0,0,40,39
40,2,151504,9,2,13,0,4,1,0,0,50,39
39,5,275300,9,2,2,0,4,1,0,0,40,26
36,2,178322,9,0,13,4,4,1,0,0,40,39
49,5,209482,9,6,3,1,4,0,0,0,40,39
59,2,157831,9,0,0,1,4,0,0,0,16,39
46,2,224314,13,6,3,4,4,0,0,0,20,39
71,6,144461,13,2,14,0,4,1,3456,0,16,39
42,4,114580,14,0,3,4,4,0,0,0,70,39
46,3,321764,15,2,9,0,4,1,0,0,50,39
41,2,197907,9,4,12,1,2,0,0,0,40,39
20,5,199884,10,4,7,3,4,0,0,0,10,39
30,2,332975,7,2,6,0,4,1,0,0,55,39
29,2,37599,10,0,0,1,4,1,0,0,36,39
28,2,52199,13,4,7,1,4,1,0,0,50,39
61,4,45795,9,2,0,5,4,0,0,0,36,39
30,2,154120,13,2,3,0,4,1,0,1977,60,39
27,2,217530,10,4,12,3,4,1,0,0,40,8
58,4,426263,10,2,9,0,4,1,0,0,32,39
24,2,269799,11,4,3,1,4,1,0,0,40,39
48,2,127738,5,0,13,1,4,1,0,0,40,39
24,2,330724,13,4,9,1,1,1,0,0,16,0
47,2,138999,5,2,2,0,4,1,4386,0,48,39
33,2,152744,10,4,3,3,1,0,0,0,40,39
26,2,155459,13,4,10,2,4,1,0,0,45,39
43,2,222596,13,2,3,0,4,1,15024,0,50,39
29,2,209173,12,4,11,1,4,1,0,0,40,39
33,2,513977,10,2,12,0,2,1,0,0,40,39
45,2,186410,9,2,13,0,4,1,0,0,40,39
44,2,230684,9,2,9,0,4,1,0,0,40,39
44,2,136986,10,0,0,1,4,1,0,0,40,39
34,5,647591,9,4,7,1,2,0,0,0,40,39
25,2,264300,11,4,9,3,4,0,0,0,36,39
59,2,95967,15,2,3,0,2,1,0,0,40,0
33,2,187802,13,2,0,5,4,0,0,1887,40,39
45,3,270079,13,2,3,0,4,1,0,0,50,39
58,2,141379,9,0,0,1,4,0,0,0,42,39
18,2,176653,9,4,5,3,4,1,0,0,26,39
35,2,176900,11,0,2,1,4,1,0,0,40,39
55,2,200217,6,2,2,0,4,1,0,0,40,39
43,2,188331,7,5,11,4,4,0,0,0,40,39
36,2,158363,8,2,6,0,4,1,0,0,40,39
42,4,247422,13,2,3,0,4,1,0,0,45,39
45,2,247120,9,2,13,2,4,0,0,0,50,0
20,1,37932,10,4,5,1,4,1,0,0,40,39
27,4,32280,9,2,4,0,4,1,0,0,40,39
23,2,197286,10,4,11,3,4,0,0,0,8,39
51,2,81534,7,4,7,2,1,1,0,0,35,39
17,2,165457,6,4,7,3,4,1,0,0,16,39
28,2,209109,9,4,2,3,4,1,0,0,50,39
31,2,141817,13,2,7,0,4,1,0,0,40,0
66,6,249043,7,2,14,0,4,1,0,0,40,39
61,4,185640,9,2,3,0,4,1,0,0,30,39
19,2,400195,9,4,7,3,4,1,0,0,20,39
28,2,267912,10,5,0,1,4,1,0,0,40,39
39,2,370032,14,2,9,0,4,1,0,0,45,39
34,2,191957,9,2,0,0,2,1,0,0,40,39
53,2,361405,9,2,9,0,4,1,0,0,40,39
54,2,103580,13,0,9,1,4,0,0,0,40,39
44,2,116632,13,2,3,0,4,1,0,0,35,39
34,2,185480,12,4,0,3,4,0,0,0,40,39
41,2,94113,9,2,2,0,4,1,99999,0,60,39
26,4,75654,9,2,3,0,4,1,0,0,40,12
38,2,104727,14,4,0,1,4,0,0,0,40,39
28,2,302406,15,4,9,1,4,1,0,0,45,39
63,2,116993,9,2,6,0,4,1,0,0,40,39
51,2,274528,10,2,11,0,4,1,0,0,40,39
53,0,218382,12,2,0,5,2,0,0,0,40,39
35,0,170425,12,0,9,4,2,0,0,0,40,39
49,3,148437,13,4,11,1,4,1,0,0,60,39
43,2,24264,10,2,9,0,4,1,0,0,40,39
50,5,78923,9,2,2,0,4,1,0,1485,40,39
49,3,106169,10,0,11,1,4,0,0,0,40,39
43,1,211860,9,2,2,0,4,1,0,0,40,39
49,2,250821,15,4,4,2,4,1,0,0,48,39
29,2,202558,11,2,12,2,4,0,0,0,40,39
30,2,96480,11,4,0,3,4,0,0,0,32,39
32,2,215912,9,2,7,5,2,0,0,0,40,39
51,3,182211,10,0,11,3,4,0,0,0,70,39
33,0,206392,9,2,9,0,4,1,0,0,40,39
38,2,150057,13,0,11,3,4,1,0,0,50,39
38,3,105044,9,0,2,1,4,1,0,0,40,39
45,2,168195,9,2,13,0,4,1,0,0,42,39
18,0,54377,9,4,5,3,4,1,0,0,50,39
69,4,118174,12,2,11,0,4,1,20051,0,15,39
54,2,229375,10,6,11,4,4,0,0,0,40,39
44,0,109414,13,2,0,0,1,1,0,1977,40,30
40,2,158275,9,0,0,4,2,0,0,625,40,39
40,2,32185,9,4,5,3,4,1,0,0,44,39
20,2,228452,10,4,11,1,4,1,0,0,50,39
36,2,170174,9,2,2,0,4,1,15024,0,56,39
39,2,162370,13,2,3,0,4,1,0,0,40,39
18,2,260253,7,4,7,3,4,1,0,0,40,39
42,2,252392,9,2,13,0,4,1,0,0,40,39
27,2,99897,10,2,2,0,4,1,0,0,50,39
22,6,52596,10,4,14,3,4,1,0,0,15,0
38,2,48093,9,2,6,0,4,1,0,0,40,39
24,2,275244,10,4,3,1,2,1,0,0,35,39
41,2,173316,9,2,6,0,4,1,0,0,40,39
20,2,162164,10,4,8,3,4,0,0,0,45,39
62,2,166425,7,0,6,1,2,0,0,0,40,39
31,2,203463,14,4,3,1,4,0,99999,0,40,39
35,2,77792,9,2,3,0,4,1,0,0,45,39
58,3,120384,9,2,3,0,4,1,0,0,40,39
20,2,257470,10,4,11,3,2,0,0,0,20,39
38,2,171482,9,2,2,0,4,1,0,1672,50,39
29,2,162298,13,2,11,0,4,1,0,0,55,39
21,2,170273,10,4,9,3,2,0,0,0,40,39
48,5,120131,13,0,9,1,4,1,0,0,40,39
34,2,159442,9,4,9,1,4,0,0,0,37,21
33,2,303942,5,2,6,0,4,1,0,0,40,39
29,2,33436,9,4,11,4,4,0,0,0,42,39
45,2,193407,11,0,11,1,4,0,0,0,44,39
22,2,51985,10,4,7,3,4,1,1055,0,15,39
31,1,127651,10,2,7,0,4,1,0,0,40,39
25,2,152246,10,4,5,3,1,1,0,0,40,28
59,2,124137,9,0,11,1,4,1,2202,0,40,39
18,6,209735,10,4,14,3,4,0,0,0,30,39
18,2,241552,7,4,7,3,4,0,0,1719,20,39
42,4,165815,13,2,9,0,4,1,0,0,52,39
26,1,566066,13,4,10,4,2,0,0,0,40,39
18,6,269373,8,4,14,3,4,0,0,0,20,39
20,2,143604,9,4,7,3,4,0,0,0,40,39
18,1,294605,10,4,3,3,4,1,0,0,12,39
44,2,122381,10,2,7,0,4,1,0,0,40,39
34,2,208116,9,4,7,1,2,0,0,0,25,39
60,3,328011,10,2,2,0,4,1,0,0,20,39
19,2,375079,10,4,7,3,4,1,0,0,35,39
35,2,210945,9,2,12,0,4,1,7298,0,38,39
26,2,169100,9,0,6,1,4,1,0,0,40,39
41,2,30126,13,0,3,1,4,0,0,0,45,39
29,2,165737,13,4,9,1,1,1,0,0,1,24
24,2,200295,10,4,7,1,4,1,0,0,35,39
39,2,553588,9,2,2,0,4,1,0,1848,40,39
58,1,164970,9,0,0,1,2,1,0,0,40,39
40,2,199031,9,2,6,0,4,1,0,0,40,26
29,2,187750,12,2,12,0,4,1,0,0,40,39
44,4,89413,13,2,4,0,4,1,0,0,50,39
27,2,188171,9,4,5,3,4,1,0,0,40,39
52,3,392502,13,2,3,0,4,1,0,0,60,39
40,0,73883,9,2,11,0,4,1,0,0,40,39
19,2,376683,9,4,11,3,2,0,0,0,35,39
23,2,189013,10,4,0,3,4,0,0,0,37,39
32,2,190385,11,0,0,4,4,0,0,0,35,39
34,2,154874,11,2,11,0,4,1,0,0,40,39
62,2,175032,9,2,0,0,4,1,0,0,42,39
68,4,338432,9,2,4,0,4,1,0,0,50,39
64,2,30725,9,2,2,0,4,1,0,0,50,39
33,1,319280,10,4,12,1,4,1,0,0,40,39
64,2,280957,10,2,7,0,4,1,0,0,20,39
42,2,256813,10,4,3,1,4,1,0,0,40,39
60,2,276213,10,0,3,1,4,0,0,0,40,39
35,2,161496,10,0,11,1,4,1,0,0,50,39
33,2,399531,13,2,2,0,2,1,0,0,40,39
74,4,168951,9,2,4,0,4,1,0,0,14,39
38,4,108140,10,2,2,0,4,1,0,0,30,39
43,2,358677,11,0,2,1,2,1,0,0,40,39
36,1,127424,13,2,0,0,2,1,0,0,50,0
45,4,163559,13,2,3,5,1,0,0,0,48,0
45,4,390746,9,2,9,0,4,1,0,0,40,39
28,2,187981,9,2,6,0,4,1,0,0,40,39
48,2,187715,12,2,2,0,4,1,0,1848,46,39
25,2,192449,9,2,6,0,4,1,0,0,40,39
42,5,381581,9,0,0,1,4,1,0,0,40,39
22,5,211049,10,4,11,3,4,0,0,0,12,39
43,2,214242,9,2,6,0,4,1,0,0,40,31
35,2,190759,7,5,2,4,4,1,0,0,40,39
42,4,209301,9,2,2,0,4,1,0,0,50,39
56,4,118614,14,5,11,4,4,0,0,0,36,39
22,2,124971,13,4,3,1,4,1,0,0,30,39
29,2,198704,11,4,6,1,4,1,0,0,40,39
38,1,32587,13,2,3,0,0,1,0,0,50,39
51,1,227261,10,0,10,4,2,0,0,0,40,39
35,2,250988,13,2,11,0,4,1,0,0,40,39
42,5,147206,11,2,3,0,4,1,0,0,40,39
21,2,25265,10,4,7,3,4,1,0,0,18,39
54,1,188446,9,2,7,0,4,1,0,0,40,39
19,2,206017,10,4,0,3,4,0,0,0,15,39
36,1,287821,13,2,0,5,4,0,0,0,40,39
62,0,223163,10,4,9,1,4,1,0,0,40,39
52,2,38973,6,6,11,4,2,0,0,0,40,39
45,2,370274,8,2,2,0,4,1,0,0,40,39
64,2,271559,9,2,6,5,4,0,0,0,30,4
66,2,171331,10,2,13,0,2,1,0,0,40,39
53,2,201127,9,2,2,0,4,1,0,0,40,39
36,2,64874,14,2,9,0,4,1,0,0,60,39
37,2,202683,10,4,12,1,4,1,0,0,35,39
17,4,103851,7,4,9,3,4,0,0,0,4,39
34,2,196266,12,2,11,0,4,1,0,0,50,39
28,2,303601,8,2,6,0,4,1,0,0,40,39
23,2,43150,13,4,9,1,4,1,0,0,40,39
18,6,193889,10,4,14,3,4,0,0,0,20,0
28,2,177036,10,4,0,1,4,0,0,0,15,39
32,4,135304,9,2,2,0,4,1,3942,0,32,39
17,2,25982,8,4,7,3,4,0,0,0,30,39
51,5,103063,13,2,10,0,4,1,7298,0,40,39
41,2,328239,10,4,9,1,4,1,0,0,40,39
58,2,142724,9,4,3,1,4,0,0,0,43,39
31,2,198452,10,2,6,5,4,0,0,0,18,39
28,2,285897,13,2,3,0,4,1,0,0,40,39
21,2,34568,9,4,2,4,4,1,0,0,50,39
44,4,136986,15,2,9,0,4,1,0,1977,50,39
31,4,404062,6,2,4,0,4,1,0,0,55,32
39,2,80479,13,0,13,1,4,1,0,0,55,39
30,2,433325,6,2,2,0,4,1,0,0,40,26
56,4,368797,14,2,11,0,4,1,0,0,40,39
41,2,157473,14,2,0,5,4,0,0,0,50,39
24,2,193130,10,4,0,3,4,0,0,0,40,39
33,2,91667,9,2,2,0,4,1,0,0,44,39
36,2,153078,14,2,3,0,1,1,15024,0,40,17
31,2,179673,9,2,6,0,4,1,0,0,40,39
39,2,236648,10,2,6,0,4,1,0,1848,42,39
41,2,77357,13,0,9,1,4,1,0,0,45,39
19,2,267796,10,4,0,3,4,1,0,0,30,39
57,2,335276,12,4,3,1,4,0,0,0,35,39
35,2,189102,9,2,3,0,4,1,0,0,55,39
34,4,203051,9,3,2,1,4,1,0,0,50,39
38,2,167440,9,2,6,0,4,1,0,0,40,39
21,2,186087,13,4,9,1,4,1,0,0,40,39
25,2,334267,9,4,2,2,4,1,0,0,45,39
49,2,172246,7,2,13,0,4,1,0,0,40,39
34,1,117963,13,2,13,0,4,1,0,0,40,39
22,6,374116,9,4,14,1,4,0,0,0,36,39
60,2,304074,10,6,13,1,4,1,0,0,28,39
35,2,212195,9,2,12,5,4,0,0,0,35,39
42,4,52781,13,2,3,0,4,1,0,0,40,39
61,1,176671,14,2,9,5,4,0,0,0,30,39
24,2,175778,13,4,3,1,4,0,0,0,40,39
26,2,340126,9,4,2,3,4,1,0,0,50,39
47,1,246891,14,0,9,4,4,1,0,0,45,39
23,2,181659,7,4,2,3,4,1,0,0,60,39
34,2,209900,10,0,9,1,4,1,0,0,15,39
47,2,151826,6,0,12,4,2,0,0,0,38,39
43,3,210013,10,4,3,1,4,1,0,0,50,39
47,3,120131,9,2,3,0,4,1,0,0,50,39
57,2,366421,9,2,11,0,4,1,0,0,40,26
19,2,137578,10,4,0,3,4,1,0,0,10,39
36,2,89625,6,5,11,3,1,0,0,0,40,39
72,4,298945,13,6,4,1,4,1,0,0,40,39
34,1,108247,10,2,3,0,4,1,0,0,45,39
31,2,103642,9,2,13,0,4,1,0,0,45,39
25,6,181528,9,2,14,5,4,0,0,0,25,39
23,2,131699,10,4,11,3,2,0,0,0,14,39
18,2,154089,7,4,11,4,4,1,0,0,20,39
41,2,247081,10,2,0,0,4,1,0,0,40,39
45,2,276839,10,3,11,1,4,1,0,0,40,39
37,2,166115,6,2,13,0,4,1,0,0,50,39
27,2,192936,13,4,3,1,4,0,0,0,30,39
50,2,247425,9,0,0,1,2,0,0,0,40,39
41,4,198196,15,2,9,0,4,1,15024,0,50,39
20,2,260254,9,4,2,3,4,1,0,0,40,39
60,2,176360,13,2,11,0,4,1,0,0,40,39
21,6,214731,10,4,14,3,4,0,0,0,40,39
23,2,107564,9,4,11,1,4,0,0,0,24,39
32,2,29312,9,2,13,0,4,1,0,0,40,39
62,2,190610,13,2,3,0,4,1,0,0,50,39
40,2,296858,10,2,11,0,4,1,5178,0,40,39
42,2,294431,13,2,3,0,4,1,0,0,60,39
34,2,259818,9,0,7,4,2,0,0,0,40,39
37,1,161111,9,3,7,4,4,0,0,0,10,39
42,6,85995,9,2,14,0,4,1,0,0,52,39
18,2,108501,10,4,2,3,4,1,0,0,25,39
27,2,135296,14,4,3,1,4,0,0,0,40,39
27,0,491607,10,2,0,0,2,1,0,0,32,39
61,4,170278,15,4,9,1,4,0,0,0,30,30
41,2,309932,7,2,2,0,4,1,0,0,40,39
46,1,117310,13,2,9,5,4,0,0,0,21,39
46,2,234289,14,2,3,0,4,1,0,0,60,39
45,0,199925,11,4,0,4,4,1,0,0,48,39
70,1,31540,9,6,7,1,4,0,0,0,20,39
46,2,202606,9,5,7,1,2,0,0,0,30,14
20,2,239577,10,4,5,3,4,1,0,0,40,39
36,2,110013,14,4,11,1,4,0,0,0,40,39
38,1,230054,10,2,4,0,4,1,0,0,40,39
27,2,203558,10,2,9,5,4,0,0,0,40,39
51,4,222883,13,2,11,0,2,1,0,0,55,39
